entry_ts,entry_time,entry_time_et,ny_day,session,setup,direction,entry_price,stop_price,primary_target,primary_reason,r_target,reasoning,hit_1h,r_1h,hit_2h,r_2h,hit_4h,r_4h,hit_session,r_session,ts,range_24h_high,range_24h_low,day_high,day_low,ny_day_bar,risk_pts,risk_ticks,range_24h,range_day,risk_pct_24h,risk_pct_day,entry_pct_24h,stop_pct_24h,entry_dist_darkpool,stop_dist_darkpool,stop_inside_darkpool,entry_dist_weekly,stop_dist_weekly,stop_inside_weekly,entry_dist_monthly,stop_dist_monthly,stop_inside_monthly
1534230600,2018-08-14 07:10:00+00:00,2018-08-14 03:10:00-04:00,2018-08-14,OR,wddrb_completion,short,2835.75,2837.5,2820.0,prev_wddrb_lo,9.0,"setup=wddrb_completion, rej_count=19, rej_long_share=0.00, wick=0.42, conf=1.31, p_bias=0.70, wddrb_bias=-0.68, breakout=False, first_break=True, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1534230600,2843.75,2820.0,2843.5,2826.75,2018-08-14,1.75,7.0,23.75,16.75,0.07368421052631578,0.1044776119402985,0.6631578947368421,0.7368421052631579,,,,0.5,2.25,,,,
1534236600,2018-08-14 08:50:00+00:00,2018-08-14 04:50:00-04:00,2018-08-14,OS,wddrb_completion,short,2834.5,2834.0,2820.0,prev_wddrb_lo,29.0,"setup=wddrb_completion, rej_count=20, rej_long_share=0.00, wick=0.40, conf=1.16, p_bias=-0.34, wddrb_bias=-0.68, breakout=True, first_break=False, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1534236600,2843.75,2820.0,2843.5,2826.75,2018-08-14,0.5,2.0,23.75,16.75,0.021052631578947368,0.029850746268656716,0.6105263157894737,0.5894736842105263,,,,0.0,0.5,True,,,
1534289700,2018-08-14 23:35:00+00:00,2018-08-14 19:35:00-04:00,2018-08-14,AR,percentile_extension,short,2840.5,2839.25,2835.0,daycycle_pct_level,4.4,"setup=percentile_extension, rej_count=21, rej_long_share=0.00, wick=0.67, conf=1.74, p_bias=-0.36, wddrb_bias=0.10, breakout=False, first_break=True, target=daycycle_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1534289700,2843.5,2826.5,2843.5,2826.75,2018-08-14,1.25,5.0,17.0,16.75,0.07352941176470588,0.07462686567164178,0.8235294117647058,0.75,,,,5.25,4.0,,,,
1534293300,2018-08-15 00:35:00+00:00,2018-08-14 20:35:00-04:00,2018-08-14,AS,asia_rotation,short,2841.75,2837.125,2829.5,asia_low,2.6486486486486487,"setup=asia_rotation, rej_count=27, rej_long_share=0.00, wick=0.70, conf=1.38, p_bias=0.66, wddrb_bias=0.73, breakout=False, first_break=False, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1534293300,2843.5,2826.5,2843.5,2826.75,2018-08-14,4.625,18.5,17.0,16.75,0.27205882352941174,0.27611940298507465,0.8970588235294118,0.625,,,,6.5,1.875,,,,
1534310700,2018-08-15 05:25:00+00:00,2018-08-15 01:25:00-04:00,2018-08-15,AS,asia_rotation,short,2836.5,2837.125,2835.0,asia_low,2.4,"setup=asia_rotation, rej_count=7, rej_long_share=0.00, wick=1.00, conf=1.20, p_bias=-0.50, wddrb_bias=0.73, breakout=True, first_break=False, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1534310700,2843.5,2826.75,2839.75,2803.0,2018-08-15,0.625,2.5,16.75,36.75,0.03731343283582089,0.017006802721088437,0.582089552238806,0.6194029850746269,,,,,,,,,
1534396200,2018-08-16 05:10:00+00:00,2018-08-16 01:10:00-04:00,2018-08-16,AS,asia_rotation,short,2831.0,2831.75,2828.75,asia_low,3.0,"setup=asia_rotation, rej_count=39, rej_long_share=0.00, wick=0.41, conf=1.61, p_bias=0.54, wddrb_bias=1.00, breakout=True, first_break=False, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1534396200,2839.75,2803.0,2851.75,2825.5,2018-08-16,0.75,3.0,36.75,26.25,0.02040816326530612,0.02857142857142857,0.7619047619047619,0.782312925170068,,,,,,,,,
1534403700,2018-08-16 07:15:00+00:00,2018-08-16 03:15:00-04:00,2018-08-16,OR,percentile_extension,short,2828.5,2837.5,2809.79875,daycycle_pct_level,2.077916666666675,"setup=percentile_extension, rej_count=22, rej_long_share=0.00, wick=0.50, conf=1.17, p_bias=-0.60, wddrb_bias=1.00, breakout=False, first_break=True, target=daycycle_pct_level",open,0.0,open,0.0,open,0.0,open,0.0,1534403700,2839.75,2803.0,2851.75,2825.5,2018-08-16,9.0,36.0,36.75,26.25,0.24489795918367346,0.34285714285714286,0.6938775510204082,0.9387755102040817,,,,,,,,,
1534814400,2018-08-21 01:20:00+00:00,2018-08-20 21:20:00-04:00,2018-08-20,AS,asia_rotation,short,2856.5,2859.5,2850.5,asia_low,2.0,"setup=asia_rotation, rej_count=24, rej_long_share=0.00, wick=0.83, conf=1.33, p_bias=-0.38, wddrb_bias=0.01, breakout=False, first_break=True, target=asia_low",open,0.0,open,0.0,open,0.0,open,0.0,1534814400,2860.75,2850.25,2860.75,2850.5,2018-08-20,3.0,12.0,10.5,10.25,0.2857142857142857,0.2926829268292683,0.5952380952380952,0.8809523809523809,,,,,,,,,
1534984200,2018-08-23 00:30:00+00:00,2018-08-22 20:30:00-04:00,2018-08-22,AS,asia_rotation,short,2862.0,2860.75,2853.5,asia_low,6.8,"setup=asia_rotation, rej_count=13, rej_long_share=0.00, wick=0.46, conf=1.29, p_bias=-0.46, wddrb_bias=0.73, breakout=False, first_break=False, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1534984200,2868.25,2846.25,2868.25,2851.25,2018-08-22,1.25,5.0,22.0,17.0,0.056818181818181816,0.07352941176470588,0.7159090909090909,0.6590909090909091,,,,,,,,,
1535079000,2018-08-24 02:50:00+00:00,2018-08-23 22:50:00-04:00,2018-08-23,AS,wddrb_completion,short,2861.25,2863.25,2854.75,prev_wddrb_lo,3.25,"setup=wddrb_completion, rej_count=56, rej_long_share=0.00, wick=0.61, conf=1.88, p_bias=0.20, wddrb_bias=-0.68, breakout=True, first_break=False, target=prev_wddrb_lo",open,0.0,open,0.0,stop,-1.0,open,0.0,1535079000,2869.75,2854.75,2869.75,2854.75,2018-08-23,2.0,8.0,15.0,15.0,0.13333333333333333,0.13333333333333333,0.43333333333333335,0.5666666666666667,,,,,,,,,
1535083200,2018-08-24 04:00:00+00:00,2018-08-24 00:00:00-04:00,2018-08-24,AS,wddrb_completion,short,2862.0,2864.0,2854.75,prev_wddrb_lo,3.625,"setup=wddrb_completion, rej_count=43, rej_long_share=0.00, wick=0.49, conf=1.70, p_bias=0.20, wddrb_bias=-0.68, breakout=True, first_break=False, target=prev_wddrb_lo",open,0.0,open,0.0,stop,-1.0,open,0.0,1535083200,2869.75,2854.75,2877.5,2860.25,2018-08-24,2.0,8.0,15.0,17.25,0.13333333333333333,0.11594202898550725,0.48333333333333334,0.6166666666666667,18.25,16.25,True,,,,,,
1535090400,2018-08-24 06:00:00+00:00,2018-08-24 02:00:00-04:00,2018-08-24,TO,wddrb_completion,short,2861.5,2864.0,2854.75,prev_wddrb_lo,2.7,"setup=wddrb_completion, rej_count=26, rej_long_share=0.00, wick=0.54, conf=1.44, p_bias=0.00, wddrb_bias=-0.68, breakout=False, first_break=False, target=prev_wddrb_lo",open,0.0,stop,-1.0,stop,-1.0,open,0.0,1535090400,2869.75,2854.75,2877.5,2860.25,2018-08-24,2.5,10.0,15.0,17.25,0.16666666666666666,0.14492753623188406,0.45,0.6166666666666667,18.75,16.25,True,,,,,,
1535095500,2018-08-24 07:25:00+00:00,2018-08-24 03:25:00-04:00,2018-08-24,OR,wddrb_completion,short,2862.5,2865.75,2854.75,prev_wddrb_lo,2.3846153846153846,"setup=wddrb_completion, rej_count=4, rej_long_share=0.00, wick=0.50, conf=1.28, p_bias=1.00, wddrb_bias=-0.68, breakout=False, first_break=True, target=prev_wddrb_lo",open,0.0,open,0.0,open,0.0,open,0.0,1535095500,2869.75,2854.75,2877.5,2860.25,2018-08-24,3.25,13.0,15.0,17.25,0.21666666666666667,0.18840579710144928,0.5166666666666667,0.7333333333333333,17.75,14.5,True,,,,,,
1535331900,2018-08-27 01:05:00+00:00,2018-08-26 21:05:00-04:00,2018-08-26,AS,asia_rotation,short,2883.0,2883.5,2881.75,asia_low,2.5,"setup=asia_rotation, rej_count=9, rej_long_share=0.00, wick=1.00, conf=2.00, p_bias=0.60, wddrb_bias=1.00, breakout=False, first_break=True, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1535331900,2884.5,2856.25,2884.5,2876.75,2018-08-26,0.5,2.0,28.25,7.75,0.017699115044247787,0.06451612903225806,0.9469026548672567,0.9646017699115044,,,,,,,,,
1535412900,2018-08-27 23:35:00+00:00,2018-08-27 19:35:00-04:00,2018-08-27,AR,percentile_extension,short,2900.25,2902.75,2886.993,daycycle_pct_level,5.302800000000024,"setup=percentile_extension, rej_count=21, rej_long_share=0.00, wick=0.86, conf=1.63, p_bias=-0.34, wddrb_bias=1.00, breakout=False, first_break=False, target=daycycle_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1535412900,2901.0,2880.0,2903.75,2881.25,2018-08-27,2.5,10.0,21.0,22.5,0.11904761904761904,0.1111111111111111,0.9642857142857143,1.0833333333333333,,,,,,,,,
1535416500,2018-08-28 00:35:00+00:00,2018-08-27 20:35:00-04:00,2018-08-27,AS,asia_rotation,short,2902.75,2901.625,2883.0,asia_low,17.555555555555557,"setup=asia_rotation, rej_count=27, rej_long_share=0.00, wick=0.89, conf=1.59, p_bias=0.34, wddrb_bias=1.00, breakout=True, first_break=True, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1535416500,2903.0,2880.0,2903.75,2881.25,2018-08-27,1.125,4.5,23.0,22.5,0.04891304347826087,0.05,0.9891304347826086,0.9402173913043478,,,,,,,,,
1535502900,2018-08-29 00:35:00+00:00,2018-08-28 20:35:00-04:00,2018-08-28,AS,asia_rotation,short,2902.75,2905.0,2898.25,asia_low,2.0,"setup=asia_rotation, rej_count=44, rej_long_share=0.00, wick=0.77, conf=1.92, p_bias=-0.06, wddrb_bias=0.73, breakout=False, first_break=True, target=asia_low",open,0.0,stop,-1.0,stop,-1.0,stop,-1.0,1535502900,2906.25,2894.25,2906.25,2894.25,2018-08-28,2.25,9.0,12.0,12.0,0.1875,0.1875,0.7083333333333334,0.8958333333333334,,,,1.5,0.5,False,,,
1535679900,2018-08-31 01:45:00+00:00,2018-08-30 21:45:00-04:00,2018-08-30,AS,wddrb_completion,short,2901.0,2903.75,2895.5,prev_wddrb_lo,2.0,"setup=wddrb_completion, rej_count=12, rej_long_share=0.00, wick=0.58, conf=1.13, p_bias=0.50, wddrb_bias=-0.68, breakout=True, first_break=False, target=prev_wddrb_lo",open,0.0,open,0.0,stop,-1.0,open,0.0,1535679900,2915.25,2895.5,2913.0,2895.5,2018-08-30,2.75,11.0,19.75,17.5,0.13924050632911392,0.15714285714285714,0.27848101265822783,0.4177215189873418,,,,,,,,,
1535699100,2018-08-31 07:05:00+00:00,2018-08-31 03:05:00-04:00,2018-08-31,OR,wddrb_completion,short,2902.0,2900.0,2895.5,prev_wddrb_lo,3.25,"setup=wddrb_completion, rej_count=50, rej_long_share=0.00, wick=0.44, conf=1.75, p_bias=0.00, wddrb_bias=-0.68, breakout=False, first_break=False, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1535699100,2913.0,2895.5,2907.5,2891.75,2018-08-31,2.0,8.0,17.5,15.75,0.11428571428571428,0.12698412698412698,0.37142857142857144,0.2571428571428571,3.0,5.0,True,,,,,,
1535703300,2018-08-31 08:15:00+00:00,2018-08-31 04:15:00-04:00,2018-08-31,OS,wddrb_completion,short,2899.75,2898.0,2895.5,prev_wddrb_lo,2.4285714285714284,"setup=wddrb_completion, rej_count=22, rej_long_share=0.00, wick=0.50, conf=1.53, p_bias=-0.76, wddrb_bias=-0.68, breakout=False, first_break=True, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1535703300,2913.0,2895.5,2907.5,2891.75,2018-08-31,1.75,7.0,17.5,15.75,0.1,0.1111111111111111,0.24285714285714285,0.14285714285714285,5.25,7.0,True,,,,,,
1536108900,2018-09-05 00:55:00+00:00,2018-09-04 20:55:00-04:00,2018-09-04,AS,asia_rotation,short,2897.75,2898.25,2895.5,asia_low,4.5,"setup=asia_rotation, rej_count=55, rej_long_share=0.00, wick=0.73, conf=2.00, p_bias=-0.34, wddrb_bias=0.73, breakout=False, first_break=False, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1536108900,2912.0,2885.5,2912.0,2885.5,2018-09-04,0.5,2.0,26.5,26.5,0.018867924528301886,0.018867924528301886,0.46226415094339623,0.4811320754716981,,,,0.0,0.5,False,,,
1536197400,2018-09-06 01:30:00+00:00,2018-09-05 21:30:00-04:00,2018-09-05,AS,asia_rotation,short,2887.75,2888.375,2884.75,asia_low,4.8,"setup=asia_rotation, rej_count=61, rej_long_share=0.00, wick=0.77, conf=1.83, p_bias=0.60, wddrb_bias=0.01, breakout=True, first_break=False, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1536197400,2900.5,2877.5,2897.75,2877.5,2018-09-05,0.625,2.5,23.0,20.25,0.02717391304347826,0.030864197530864196,0.44565217391304346,0.47282608695652173,,,,,,,,,
1536281700,2018-09-07 00:55:00+00:00,2018-09-06 20:55:00-04:00,2018-09-06,AS,wddrb_completion,short,2873.5,2875.75,2868.0,prev_wddrb_lo,2.4444444444444446,"setup=wddrb_completion, rej_count=18, rej_long_share=0.00, wick=0.67, conf=1.61, p_bias=-0.26, wddrb_bias=-0.68, breakout=False, first_break=True, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1536281700,2893.0,2868.0,2893.0,2868.0,2018-09-06,2.25,9.0,25.0,25.0,0.09,0.09,0.22,0.31,,,,,,,6.0,3.75,True
1536295800,2018-09-07 04:50:00+00:00,2018-09-07 00:50:00-04:00,2018-09-07,AS,wddrb_completion,short,2875.25,2878.5,2868.0,prev_wddrb_lo,2.230769230769231,"setup=wddrb_completion, rej_count=20, rej_long_share=0.00, wick=0.45, conf=1.84, p_bias=-0.26, wddrb_bias=-0.68, breakout=False, first_break=True, target=prev_wddrb_lo",open,0.0,stop,-1.0,stop,-1.0,open,0.0,1536295800,2893.0,2868.0,2885.0,2865.0,2018-09-07,3.25,13.0,25.0,20.0,0.13,0.1625,0.29,0.42,1.25,0.5,False,,,,,,
1536306000,2018-09-07 07:40:00+00:00,2018-09-07 03:40:00-04:00,2018-09-07,OR,wddrb_completion,short,2878.25,2875.75,2868.0,prev_wddrb_lo,4.1,"setup=wddrb_completion, rej_count=22, rej_long_share=0.00, wick=0.45, conf=1.41, p_bias=-0.16, wddrb_bias=-0.68, breakout=False, first_break=False, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1536306000,2893.0,2868.0,2885.0,2865.0,2018-09-07,2.5,10.0,25.0,20.0,0.1,0.125,0.41,0.31,0.25,1.5,,,,,,,
1536540900,2018-09-10 00:55:00+00:00,2018-09-09 20:55:00-04:00,2018-09-09,AS,asia_rotation,short,2879.25,2880.0,2875.75,asia_low,4.666666666666667,"setup=asia_rotation, rej_count=52, rej_long_share=0.00, wick=0.56, conf=1.74, p_bias=0.80, wddrb_bias=0.10, breakout=True, first_break=False, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1536540900,2885.0,2865.0,2881.75,2873.25,2018-09-09,0.75,3.0,20.0,8.5,0.0375,0.08823529411764706,0.7125,0.75,,,,,,,,,
1536587700,2018-09-10 13:55:00+00:00,2018-09-10 09:55:00-04:00,2018-09-10,RR,percentile_extension,short,2884.0,2881.0,2876.78775,daycycle_pct_level,2.4040833333333467,"setup=percentile_extension, rej_count=82, rej_long_share=0.00, wick=0.44, conf=1.80, p_bias=-0.46, wddrb_bias=0.10, breakout=False, first_break=True, target=daycycle_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1536587700,2888.25,2865.0,2888.25,2876.25,2018-09-10,3.0,12.0,23.25,12.0,0.12903225806451613,0.25,0.8172043010752689,0.6881720430107527,,,,,,,,,
1536592200,2018-09-10 15:10:00+00:00,2018-09-10 11:10:00-04:00,2018-09-10,RS,percentile_extension,short,2882.5,2883.5,2869.7625,intraday_pct_level,12.737500000000182,"setup=percentile_extension, rej_count=58, rej_long_share=0.00, wick=0.43, conf=1.84, p_bias=-0.30, wddrb_bias=0.10, breakout=False, first_break=False, target=intraday_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1536592200,2888.25,2867.0,2888.25,2876.25,2018-09-10,1.0,4.0,21.25,12.0,0.047058823529411764,0.08333333333333333,0.7294117647058823,0.7764705882352941,,,,,,,,,
1536625800,2018-09-11 00:30:00+00:00,2018-09-10 20:30:00-04:00,2018-09-10,AS,asia_rotation,short,2883.25,2885.25,2877.0,asia_low,3.125,"setup=asia_rotation, rej_count=21, rej_long_share=0.00, wick=0.71, conf=1.23, p_bias=0.34, wddrb_bias=0.01, breakout=False, first_break=True, target=asia_low",open,0.0,open,0.0,open,0.0,open,0.0,1536625800,2888.25,2873.25,2888.25,2876.25,2018-09-10,2.0,8.0,15.0,12.0,0.13333333333333333,0.16666666666666666,0.6666666666666666,0.8,,,,,,,,,
1536656700,2018-09-11 09:05:00+00:00,2018-09-11 05:05:00-04:00,2018-09-11,OS,breakout_continuation,short,2873.25,2874.375,2870.25,session_sd_3,2.6666666666666665,"setup=breakout_continuation, rej_count=5, rej_long_share=0.00, wick=0.80, conf=1.16, p_bias=-0.34, wddrb_bias=-1.00, breakout=True, first_break=True, target=session_sd_3",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1536656700,2888.25,2871.75,2893.0,2867.25,2018-09-11,1.125,4.5,16.5,25.75,0.06818181818181818,0.043689320388349516,0.09090909090909091,0.1590909090909091,,,,4.25,5.375,True,,,
1536710100,2018-09-11 23:55:00+00:00,2018-09-11 19:55:00-04:00,2018-09-11,AR,percentile_extension,short,2890.75,2888.75,2873.0695,daycycle_pct_level,8.840249999999969,"setup=percentile_extension, rej_count=14, rej_long_share=0.00, wick=0.79, conf=1.12, p_bias=-0.36, wddrb_bias=0.10, breakout=False, first_break=True, target=daycycle_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1536710100,2893.0,2867.25,2893.0,2867.25,2018-09-11,2.0,8.0,25.75,25.75,0.07766990291262135,0.07766990291262135,0.912621359223301,0.8349514563106796,,,,9.25,7.25,,,,
1536714300,2018-09-12 01:05:00+00:00,2018-09-11 21:05:00-04:00,2018-09-11,AS,asia_rotation,short,2889.5,2889.0,2883.25,asia_low,12.5,"setup=asia_rotation, rej_count=20, rej_long_share=0.00, wick=0.85, conf=1.66, p_bias=-0.36, wddrb_bias=0.73, breakout=False, first_break=True, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1536714300,2893.0,2867.25,2893.0,2867.25,2018-09-11,0.5,2.0,25.75,25.75,0.019417475728155338,0.019417475728155338,0.8640776699029126,0.8446601941747572,,,,8.0,7.5,,,,
1536885000,2018-09-14 00:30:00+00:00,2018-09-13 20:30:00-04:00,2018-09-13,AS,asia_rotation,short,2905.0,2906.25,2885.0,asia_low,16.0,"setup=asia_rotation, rej_count=15, rej_long_share=0.00, wick=1.00, conf=2.00, p_bias=0.90, wddrb_bias=1.00, breakout=False, first_break=True, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1536885000,2907.25,2884.75,2907.25,2884.75,2018-09-13,1.25,5.0,22.5,22.5,0.05555555555555555,0.05555555555555555,0.9,0.9555555555555556,,,,,,,,,
1536935400,2018-09-14 14:30:00+00:00,2018-09-14 10:30:00-04:00,2018-09-14,RS,percentile_extension,short,2912.25,2909.875,2900.401,daycycle_pct_level,4.989052631579015,"setup=percentile_extension, rej_count=38, rej_long_share=0.00, wick=0.47, conf=1.61, p_bias=-0.28, wddrb_bias=0.10, breakout=False, first_break=True, target=daycycle_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1536935400,2917.25,2896.5,2917.25,2902.0,2018-09-14,2.375,9.5,20.75,15.25,0.1144578313253012,0.1557377049180328,0.7590361445783133,0.6445783132530121,5.25,2.875,,,,,,,
1537146900,2018-09-17 01:15:00+00:00,2018-09-16 21:15:00-04:00,2018-09-16,AS,asia_rotation,short,2906.75,2907.5,2904.0,asia_low,3.6666666666666665,"setup=asia_rotation, rej_count=89, rej_long_share=0.00, wick=0.88, conf=2.00, p_bias=-0.42, wddrb_bias=0.10, breakout=False, first_break=True, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1537146900,2917.25,2902.0,2909.0,2904.0,2018-09-16,0.75,3.0,15.25,5.0,0.04918032786885246,0.15,0.3114754098360656,0.36065573770491804,,,,,,,,,
1537156800,2018-09-17 04:00:00+00:00,2018-09-17 00:00:00-04:00,2018-09-17,AS,wddrb_completion,short,2907.25,2907.75,2902.0,prev_wddrb_lo,10.5,"setup=wddrb_completion, rej_count=101, rej_long_share=0.00, wick=0.44, conf=1.96, p_bias=0.60, wddrb_bias=-0.66, breakout=True, first_break=False, target=prev_wddrb_lo",open,0.0,open,0.0,stop,-1.0,stop,-1.0,1537156800,2917.25,2902.0,2911.25,2883.5,2018-09-17,0.5,2.0,15.25,27.75,0.03278688524590164,0.018018018018018018,0.3442622950819672,0.3770491803278688,,,,,,,,,
1537165200,2018-09-17 06:20:00+00:00,2018-09-17 02:20:00-04:00,2018-09-17,TO,wddrb_completion,short,2906.0,2907.75,2902.0,prev_wddrb_lo,2.2857142857142856,"setup=wddrb_completion, rej_count=120, rej_long_share=0.00, wick=0.45, conf=2.00, p_bias=0.00, wddrb_bias=-0.66, breakout=False, first_break=False, target=prev_wddrb_lo",open,0.0,stop,-1.0,stop,-1.0,open,0.0,1537165200,2917.25,2902.0,2911.25,2883.5,2018-09-17,1.75,7.0,15.25,27.75,0.11475409836065574,0.06306306306306306,0.26229508196721313,0.3770491803278688,,,,,,,,,
1537170000,2018-09-17 07:40:00+00:00,2018-09-17 03:40:00-04:00,2018-09-17,OR,wddrb_completion,short,2906.5,2908.75,2902.0,prev_wddrb_lo,2.0,"setup=wddrb_completion, rej_count=27, rej_long_share=0.00, wick=0.48, conf=1.69, p_bias=0.60, wddrb_bias=-0.66, breakout=False, first_break=True, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,open,0.0,1537170000,2917.25,2902.0,2911.25,2883.5,2018-09-17,2.25,9.0,15.25,27.75,0.14754098360655737,0.08108108108108109,0.29508196721311475,0.4426229508196721,,,,,,,,,
1537173600,2018-09-17 08:40:00+00:00,2018-09-17 04:40:00-04:00,2018-09-17,OS,wddrb_completion,short,2909.75,2908.75,2902.0,prev_wddrb_lo,7.75,"setup=wddrb_completion, rej_count=23, rej_long_share=0.00, wick=0.65, conf=1.61, p_bias=0.62, wddrb_bias=-0.66, breakout=True, first_break=True, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1537173600,2917.25,2902.0,2911.25,2883.5,2018-09-17,1.0,4.0,15.25,27.75,0.06557377049180328,0.036036036036036036,0.5081967213114754,0.4426229508196721,,,,,,,,,
1537188300,2018-09-17 12:45:00+00:00,2018-09-17 08:45:00-04:00,2018-09-17,TR,wddrb_completion,short,2907.5,2906.125,2902.0,prev_wddrb_lo,4.0,"setup=wddrb_completion, rej_count=62, rej_long_share=0.00, wick=0.40, conf=1.76, p_bias=0.00, wddrb_bias=-0.66, breakout=False, first_break=False, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1537188300,2916.0,2902.0,2911.25,2883.5,2018-09-17,1.375,5.5,14.0,27.75,0.09821428571428571,0.04954954954954955,0.39285714285714285,0.29464285714285715,,,,,,,,,
1537257900,2018-09-18 08:05:00+00:00,2018-09-18 04:05:00-04:00,2018-09-18,OS,wddrb_completion,short,2899.25,2900.5,2892.25,prev_wddrb_lo,5.6,"setup=wddrb_completion, rej_count=12, rej_long_share=0.00, wick=0.42, conf=1.14, p_bias=-0.06, wddrb_bias=-1.00, breakout=False, first_break=False, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1537257900,2911.25,2883.5,2917.75,2892.25,2018-09-18,1.25,5.0,27.75,25.5,0.04504504504504504,0.049019607843137254,0.5675675675675675,0.6126126126126126,,,,2.0,2.75,True,,,
1537315200,2018-09-19 00:00:00+00:00,2018-09-18 20:00:00-04:00,2018-09-18,AR,percentile_extension,short,2910.5,2912.625,2900.11125,daycycle_pct_level,4.888823529411799,"setup=percentile_extension, rej_count=14, rej_long_share=0.00, wick=0.79, conf=1.28, p_bias=-0.66, wddrb_bias=0.10, breakout=False, first_break=True, target=daycycle_pct_level",open,0.0,open,0.0,stop,-1.0,open,0.0,1537315200,2917.75,2883.5,2917.75,2892.25,2018-09-18,2.125,8.5,34.25,25.5,0.06204379562043796,0.08333333333333333,0.7883211678832117,0.8503649635036497,,,,1.75,3.875,,,,
1537319700,2018-09-19 01:15:00+00:00,2018-09-18 21:15:00-04:00,2018-09-18,AS,asia_rotation,short,2911.25,2912.625,2892.25,asia_low,13.818181818181818,"setup=asia_rotation, rej_count=11, rej_long_share=0.00, wick=0.82, conf=1.25, p_bias=-0.34, wddrb_bias=0.73, breakout=False, first_break=True, target=asia_low",open,0.0,stop,-1.0,stop,-1.0,stop,-1.0,1537319700,2917.75,2884.5,2917.75,2892.25,2018-09-18,1.375,5.5,33.25,25.5,0.041353383458646614,0.05392156862745098,0.8045112781954887,0.8458646616541353,,,,2.5,3.875,,,,
1537333800,2018-09-19 05:10:00+00:00,2018-09-19 01:10:00-04:00,2018-09-19,AS,asia_rotation,short,2912.0,2912.625,2910.25,asia_low,2.8,"setup=asia_rotation, rej_count=22, rej_long_share=0.00, wick=0.55, conf=1.65, p_bias=-0.34, wddrb_bias=0.73, breakout=False, first_break=True, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1537333800,2917.75,2892.25,2918.75,2905.75,2018-09-19,0.625,2.5,25.5,13.0,0.024509803921568627,0.04807692307692308,0.7745098039215687,0.7990196078431373,,,,,,,,,
1537489800,2018-09-21 00:30:00+00:00,2018-09-20 20:30:00-04:00,2018-09-20,AS,asia_rotation,short,2941.25,2942.0,2913.5,asia_low,37.0,"setup=asia_rotation, rej_count=36, rej_long_share=0.00, wick=0.78, conf=1.80, p_bias=0.00, wddrb_bias=1.00, breakout=False, first_break=True, target=asia_low",open,0.0,open,0.0,open,0.0,open,0.0,1537489800,2942.25,2913.25,2942.25,2913.25,2018-09-20,0.75,3.0,29.0,29.0,0.02586206896551724,0.02586206896551724,0.9655172413793104,0.9913793103448276,,,,,,,,,
