ts,timestamp_ny,session,archetype,direction,entry,stop,target,r_multiple,condition,expectation,invalidation,weekly_override,horizon,outcome,exit_price,ambiguous
1738074600,2025-01-28T09:30:00-05:00,RR,range_start,short,6057.5,6059.0,6052.75,3.1666666666666665,perfect rejection + box down,THEN expect rotation toward 6052.75.,"IF price breaks 6059.00, THEN short thesis invalid.",False,session,target,6052.75,False
1738247400,2025-01-30T09:30:00-05:00,RR,range_start,short,6089.5,6092.25,6042.25,-1.0,perfect rejection + box down,THEN expect rotation toward 6042.25.,"IF price breaks 6092.25, THEN short thesis invalid.",False,1h,stop,6092.25,False
1738247400,2025-01-30T09:30:00-05:00,RR,range_start,short,6089.5,6092.25,6042.25,-1.0,perfect rejection + box down,THEN expect rotation toward 6042.25.,"IF price breaks 6092.25, THEN short thesis invalid.",False,2h,stop,6092.25,False
1738247400,2025-01-30T09:30:00-05:00,RR,range_start,short,6089.5,6092.25,6042.25,-1.0,perfect rejection + box down,THEN expect rotation toward 6042.25.,"IF price breaks 6092.25, THEN short thesis invalid.",False,4h,stop,6092.25,False
1738247400,2025-01-30T09:30:00-05:00,RR,range_start,short,6089.5,6092.25,6042.25,-1.0,perfect rejection + box down,THEN expect rotation toward 6042.25.,"IF price breaks 6092.25, THEN short thesis invalid.",False,session,stop,6092.25,False
1738679400,2025-02-04T09:30:00-05:00,RR,range_start,long,6023.5,6022.75,6049.25,34.333333333333336,perfect rejection + box up,THEN expect rotation toward 6049.25.,"IF price breaks 6022.75, THEN long thesis invalid.",False,1h,target,6049.25,False
1738679400,2025-02-04T09:30:00-05:00,RR,range_start,long,6023.5,6022.75,6049.25,34.333333333333336,perfect rejection + box up,THEN expect rotation toward 6049.25.,"IF price breaks 6022.75, THEN long thesis invalid.",False,2h,target,6049.25,False
1738679400,2025-02-04T09:30:00-05:00,RR,range_start,long,6023.5,6022.75,6049.25,34.333333333333336,perfect rejection + box up,THEN expect rotation toward 6049.25.,"IF price breaks 6022.75, THEN long thesis invalid.",False,4h,target,6049.25,False
1738679400,2025-02-04T09:30:00-05:00,RR,range_start,long,6023.5,6022.75,6049.25,34.333333333333336,perfect rejection + box up,THEN expect rotation toward 6049.25.,"IF price breaks 6022.75, THEN long thesis invalid.",False,session,target,6049.25,False
1740407400,2025-02-24T09:30:00-05:00,RR,range_start,long,6050.0,6048.5,6133.0,-1.0,perfect rejection + box up,THEN expect rotation toward 6133.00.,"IF price breaks 6048.50, THEN long thesis invalid.",False,1h,stop,6048.5,False
1740407400,2025-02-24T09:30:00-05:00,RR,range_start,long,6050.0,6048.5,6133.0,-1.0,perfect rejection + box up,THEN expect rotation toward 6133.00.,"IF price breaks 6048.50, THEN long thesis invalid.",False,2h,stop,6048.5,False
1740407400,2025-02-24T09:30:00-05:00,RR,range_start,long,6050.0,6048.5,6133.0,-1.0,perfect rejection + box up,THEN expect rotation toward 6133.00.,"IF price breaks 6048.50, THEN long thesis invalid.",False,4h,stop,6048.5,False
1740407400,2025-02-24T09:30:00-05:00,RR,range_start,long,6050.0,6048.5,6133.0,-1.0,perfect rejection + box up,THEN expect rotation toward 6133.00.,"IF price breaks 6048.50, THEN long thesis invalid.",False,session,stop,6048.5,False
1740493800,2025-02-25T09:30:00-05:00,RR,range_start,long,6000.5,5995.75,6060.0,-1.0,perfect rejection + box up,THEN expect rotation toward 6060.00.,"IF price breaks 5995.75, THEN long thesis invalid.",False,1h,stop,5995.75,False
1740493800,2025-02-25T09:30:00-05:00,RR,range_start,long,6000.5,5995.75,6060.0,-1.0,perfect rejection + box up,THEN expect rotation toward 6060.00.,"IF price breaks 5995.75, THEN long thesis invalid.",False,2h,stop,5995.75,False
1740493800,2025-02-25T09:30:00-05:00,RR,range_start,long,6000.5,5995.75,6060.0,-1.0,perfect rejection + box up,THEN expect rotation toward 6060.00.,"IF price breaks 5995.75, THEN long thesis invalid.",False,4h,stop,5995.75,False
1740493800,2025-02-25T09:30:00-05:00,RR,range_start,long,6000.5,5995.75,6060.0,-1.0,perfect rejection + box up,THEN expect rotation toward 6060.00.,"IF price breaks 5995.75, THEN long thesis invalid.",False,session,stop,5995.75,False
1742394900,2025-03-19T10:35:00-04:00,RS,after_formed,short,5706.0,5709.25,5650.75,-1.0,RS low confirmed + weekly rejection holds + intraday high-holds + ADR mid break,THEN expect rotation toward 5650.75.,"IF price breaks 5709.25, THEN short thesis invalid.",True,1h,stop,5709.25,False
1742394900,2025-03-19T10:35:00-04:00,RS,after_formed,short,5706.0,5709.25,5650.75,-1.0,RS low confirmed + weekly rejection holds + intraday high-holds + ADR mid break,THEN expect rotation toward 5650.75.,"IF price breaks 5709.25, THEN short thesis invalid.",True,2h,stop,5709.25,False
1742394900,2025-03-19T10:35:00-04:00,RS,after_formed,short,5706.0,5709.25,5650.75,-1.0,RS low confirmed + weekly rejection holds + intraday high-holds + ADR mid break,THEN expect rotation toward 5650.75.,"IF price breaks 5709.25, THEN short thesis invalid.",True,4h,stop,5709.25,False
1742394900,2025-03-19T10:35:00-04:00,RS,after_formed,short,5706.0,5709.25,5650.75,-1.0,RS low confirmed + weekly rejection holds + intraday high-holds + ADR mid break,THEN expect rotation toward 5650.75.,"IF price breaks 5709.25, THEN short thesis invalid.",True,session,stop,5709.25,False
1743168600,2025-03-28T09:30:00-04:00,RR,range_start,short,5723.5,5726.75,5712.25,-1.0,perfect rejection + box down,THEN expect rotation toward 5712.25.,"IF price breaks 5726.75, THEN short thesis invalid.",False,1h,stop,5726.75,False
1743168600,2025-03-28T09:30:00-04:00,RR,range_start,short,5723.5,5726.75,5712.25,-1.0,perfect rejection + box down,THEN expect rotation toward 5712.25.,"IF price breaks 5726.75, THEN short thesis invalid.",False,2h,stop,5726.75,False
1743168600,2025-03-28T09:30:00-04:00,RR,range_start,short,5723.5,5726.75,5712.25,-1.0,perfect rejection + box down,THEN expect rotation toward 5712.25.,"IF price breaks 5726.75, THEN short thesis invalid.",False,4h,stop,5726.75,False
1743168600,2025-03-28T09:30:00-04:00,RR,range_start,short,5723.5,5726.75,5712.25,-1.0,perfect rejection + box down,THEN expect rotation toward 5712.25.,"IF price breaks 5726.75, THEN short thesis invalid.",False,session,stop,5726.75,False
1744382100,2025-04-11T10:35:00-04:00,RS,after_formed,short,5289.0,5295.25,5146.75,-1.0,perfect rejection + box down,THEN expect rotation toward 5146.75.,"IF price breaks 5295.25, THEN short thesis invalid.",False,1h,stop,5295.25,False
1744382100,2025-04-11T10:35:00-04:00,RS,after_formed,short,5289.0,5295.25,5146.75,-1.0,perfect rejection + box down,THEN expect rotation toward 5146.75.,"IF price breaks 5295.25, THEN short thesis invalid.",False,2h,stop,5295.25,False
1744382100,2025-04-11T10:35:00-04:00,RS,after_formed,short,5289.0,5295.25,5146.75,-1.0,perfect rejection + box down,THEN expect rotation toward 5146.75.,"IF price breaks 5295.25, THEN short thesis invalid.",False,4h,stop,5295.25,False
1744382100,2025-04-11T10:35:00-04:00,RS,after_formed,short,5289.0,5295.25,5146.75,-1.0,perfect rejection + box down,THEN expect rotation toward 5146.75.,"IF price breaks 5295.25, THEN short thesis invalid.",False,session,stop,5295.25,False
1745591700,2025-04-25T10:35:00-04:00,RS,after_formed,long,5495.0,5484.5,5553.0,0.9523809523809523,RS low confirmed + weekly rejection holds + intraday high-holds + ADR mid break,THEN expect rotation toward 5553.00.,"IF price breaks 5484.50, THEN long thesis invalid.",True,1h,timeout,5505.0,False
1745591700,2025-04-25T10:35:00-04:00,RS,after_formed,long,5495.0,5484.5,5553.0,3.357142857142857,RS low confirmed + weekly rejection holds + intraday high-holds + ADR mid break,THEN expect rotation toward 5553.00.,"IF price breaks 5484.50, THEN long thesis invalid.",True,2h,timeout,5530.25,False
1745591700,2025-04-25T10:35:00-04:00,RS,after_formed,long,5495.0,5484.5,5553.0,5.523809523809524,RS low confirmed + weekly rejection holds + intraday high-holds + ADR mid break,THEN expect rotation toward 5553.00.,"IF price breaks 5484.50, THEN long thesis invalid.",True,4h,target,5553.0,False
1745591700,2025-04-25T10:35:00-04:00,RS,after_formed,long,5495.0,5484.5,5553.0,5.523809523809524,RS low confirmed + weekly rejection holds + intraday high-holds + ADR mid break,THEN expect rotation toward 5553.00.,"IF price breaks 5484.50, THEN long thesis invalid.",True,session,target,5553.0,False
1747406100,2025-05-16T10:35:00-04:00,RS,after_formed,short,5937.0,5937.25,5884.5,-1.0,perfect rejection + box down,THEN expect rotation toward 5884.50.,"IF price breaks 5937.25, THEN short thesis invalid.",False,1h,stop,5937.25,False
1747406100,2025-05-16T10:35:00-04:00,RS,after_formed,short,5937.0,5937.25,5884.5,-1.0,perfect rejection + box down,THEN expect rotation toward 5884.50.,"IF price breaks 5937.25, THEN short thesis invalid.",False,2h,stop,5937.25,False
1747406100,2025-05-16T10:35:00-04:00,RS,after_formed,short,5937.0,5937.25,5884.5,-1.0,perfect rejection + box down,THEN expect rotation toward 5884.50.,"IF price breaks 5937.25, THEN short thesis invalid.",False,4h,stop,5937.25,False
1747406100,2025-05-16T10:35:00-04:00,RS,after_formed,short,5937.0,5937.25,5884.5,-1.0,perfect rejection + box down,THEN expect rotation toward 5884.50.,"IF price breaks 5937.25, THEN short thesis invalid.",False,session,stop,5937.25,False
1750230000,2025-06-18T03:00:00-04:00,OR,range_start,long,6049.5,6048.75,6056.25,9.0,perfect rejection + box up,THEN expect rotation toward 6056.25.,"IF price breaks 6048.75, THEN long thesis invalid.",False,1h,target,6056.25,False
1750230000,2025-06-18T03:00:00-04:00,OR,range_start,long,6049.5,6048.75,6056.25,9.0,perfect rejection + box up,THEN expect rotation toward 6056.25.,"IF price breaks 6048.75, THEN long thesis invalid.",False,2h,target,6056.25,False
1750230000,2025-06-18T03:00:00-04:00,OR,range_start,long,6049.5,6048.75,6056.25,9.0,perfect rejection + box up,THEN expect rotation toward 6056.25.,"IF price breaks 6048.75, THEN long thesis invalid.",False,4h,target,6056.25,False
1750230000,2025-06-18T03:00:00-04:00,OR,range_start,long,6049.5,6048.75,6056.25,9.0,perfect rejection + box up,THEN expect rotation toward 6056.25.,"IF price breaks 6048.75, THEN long thesis invalid.",False,session,target,6056.25,False
1752849300,2025-07-18T10:35:00-04:00,RS,after_formed,short,6335.5,6337.5,6302.0,-1.0,perfect rejection + box down,THEN expect rotation toward 6302.00.,"IF price breaks 6337.50, THEN short thesis invalid.",False,1h,stop,6337.5,False
1752849300,2025-07-18T10:35:00-04:00,RS,after_formed,short,6335.5,6337.5,6302.0,-1.0,perfect rejection + box down,THEN expect rotation toward 6302.00.,"IF price breaks 6337.50, THEN short thesis invalid.",False,2h,stop,6337.5,False
1752849300,2025-07-18T10:35:00-04:00,RS,after_formed,short,6335.5,6337.5,6302.0,-1.0,perfect rejection + box down,THEN expect rotation toward 6302.00.,"IF price breaks 6337.50, THEN short thesis invalid.",False,4h,stop,6337.5,False
1752849300,2025-07-18T10:35:00-04:00,RS,after_formed,short,6335.5,6337.5,6302.0,-1.0,perfect rejection + box down,THEN expect rotation toward 6302.00.,"IF price breaks 6337.50, THEN short thesis invalid.",False,session,stop,6337.5,False
1753799700,2025-07-29T10:35:00-04:00,RS,after_formed,short,6428.25,6429.0,6408.75,-1.0,perfect rejection + box down,THEN expect rotation toward 6408.75.,"IF price breaks 6429.00, THEN short thesis invalid.",False,1h,stop,6429.0,False
1753799700,2025-07-29T10:35:00-04:00,RS,after_formed,short,6428.25,6429.0,6408.75,-1.0,perfect rejection + box down,THEN expect rotation toward 6408.75.,"IF price breaks 6429.00, THEN short thesis invalid.",False,2h,stop,6429.0,False
1753799700,2025-07-29T10:35:00-04:00,RS,after_formed,short,6428.25,6429.0,6408.75,-1.0,perfect rejection + box down,THEN expect rotation toward 6408.75.,"IF price breaks 6429.00, THEN short thesis invalid.",False,4h,stop,6429.0,False
1753799700,2025-07-29T10:35:00-04:00,RS,after_formed,short,6428.25,6429.0,6408.75,-1.0,perfect rejection + box down,THEN expect rotation toward 6408.75.,"IF price breaks 6429.00, THEN short thesis invalid.",False,session,stop,6429.0,False
1744295400,2025-04-10T10:30:00-04:00,RS,post_breakout,short,5334.5,5353.125,4980.0,-1.0,perfect rejection + box down,THEN expect rotation toward 4980.00.,"IF price breaks 5353.12, THEN short thesis invalid.",False,1h,stop,5353.125,False
1744295400,2025-04-10T10:30:00-04:00,RS,post_breakout,short,5334.5,5353.125,4980.0,-1.0,perfect rejection + box down,THEN expect rotation toward 4980.00.,"IF price breaks 5353.12, THEN short thesis invalid.",False,2h,stop,5353.125,False
1744295400,2025-04-10T10:30:00-04:00,RS,post_breakout,short,5334.5,5353.125,4980.0,-1.0,perfect rejection + box down,THEN expect rotation toward 4980.00.,"IF price breaks 5353.12, THEN short thesis invalid.",False,4h,stop,5353.125,False
1744295400,2025-04-10T10:30:00-04:00,RS,post_breakout,short,5334.5,5353.125,4980.0,-1.0,perfect rejection + box down,THEN expect rotation toward 4980.00.,"IF price breaks 5353.12, THEN short thesis invalid.",False,session,stop,5353.125,False
1745937000,2025-04-29T10:30:00-04:00,RS,post_breakout,long,5541.25,5536.0,5578.75,2.7142857142857144,perfect rejection + box up,THEN expect rotation toward 5578.75.,"IF price breaks 5536.00, THEN long thesis invalid.",False,1h,timeout,5555.5,False
1745937000,2025-04-29T10:30:00-04:00,RS,post_breakout,long,5541.25,5536.0,5578.75,6.095238095238095,perfect rejection + box up,THEN expect rotation toward 5578.75.,"IF price breaks 5536.00, THEN long thesis invalid.",False,2h,timeout,5573.25,False
1745937000,2025-04-29T10:30:00-04:00,RS,post_breakout,long,5541.25,5536.0,5578.75,7.142857142857143,perfect rejection + box up,THEN expect rotation toward 5578.75.,"IF price breaks 5536.00, THEN long thesis invalid.",False,4h,target,5578.75,False
1745937000,2025-04-29T10:30:00-04:00,RS,post_breakout,long,5541.25,5536.0,5578.75,7.142857142857143,perfect rejection + box up,THEN expect rotation toward 5578.75.,"IF price breaks 5536.00, THEN long thesis invalid.",False,session,target,5578.75,False
1746714600,2025-05-08T10:30:00-04:00,RS,post_breakout,short,5680.75,5681.75,5676.25,-1.0,perfect rejection + box down,THEN expect rotation toward 5676.25.,"IF price breaks 5681.75, THEN short thesis invalid.",False,1h,stop,5681.75,True
1746714600,2025-05-08T10:30:00-04:00,RS,post_breakout,short,5680.75,5681.75,5676.25,-1.0,perfect rejection + box down,THEN expect rotation toward 5676.25.,"IF price breaks 5681.75, THEN short thesis invalid.",False,2h,stop,5681.75,True
1746714600,2025-05-08T10:30:00-04:00,RS,post_breakout,short,5680.75,5681.75,5676.25,-1.0,perfect rejection + box down,THEN expect rotation toward 5676.25.,"IF price breaks 5681.75, THEN short thesis invalid.",False,4h,stop,5681.75,True
1746714600,2025-05-08T10:30:00-04:00,RS,post_breakout,short,5680.75,5681.75,5676.25,-1.0,perfect rejection + box down,THEN expect rotation toward 5676.25.,"IF price breaks 5681.75, THEN short thesis invalid.",False,session,stop,5681.75,True
1748356200,2025-05-27T10:30:00-04:00,RS,post_breakout,long,5903.75,5903.25,5907.75,-1.0,perfect rejection + box up,THEN expect rotation toward 5907.75.,"IF price breaks 5903.25, THEN long thesis invalid.",False,1h,stop,5903.25,False
1748356200,2025-05-27T10:30:00-04:00,RS,post_breakout,long,5903.75,5903.25,5907.75,-1.0,perfect rejection + box up,THEN expect rotation toward 5907.75.,"IF price breaks 5903.25, THEN long thesis invalid.",False,2h,stop,5903.25,False
1748356200,2025-05-27T10:30:00-04:00,RS,post_breakout,long,5903.75,5903.25,5907.75,-1.0,perfect rejection + box up,THEN expect rotation toward 5907.75.,"IF price breaks 5903.25, THEN long thesis invalid.",False,4h,stop,5903.25,False
1748356200,2025-05-27T10:30:00-04:00,RS,post_breakout,long,5903.75,5903.25,5907.75,-1.0,perfect rejection + box up,THEN expect rotation toward 5907.75.,"IF price breaks 5903.25, THEN long thesis invalid.",False,session,stop,5903.25,False
1752157800,2025-07-10T10:30:00-04:00,RS,post_breakout,short,6303.25,6304.0,6276.0,-1.0,perfect rejection + box down,THEN expect rotation toward 6276.00.,"IF price breaks 6304.00, THEN short thesis invalid.",False,1h,stop,6304.0,False
1752157800,2025-07-10T10:30:00-04:00,RS,post_breakout,short,6303.25,6304.0,6276.0,-1.0,perfect rejection + box down,THEN expect rotation toward 6276.00.,"IF price breaks 6304.00, THEN short thesis invalid.",False,2h,stop,6304.0,False
1752157800,2025-07-10T10:30:00-04:00,RS,post_breakout,short,6303.25,6304.0,6276.0,-1.0,perfect rejection + box down,THEN expect rotation toward 6276.00.,"IF price breaks 6304.00, THEN short thesis invalid.",False,4h,stop,6304.0,False
1752157800,2025-07-10T10:30:00-04:00,RS,post_breakout,short,6303.25,6304.0,6276.0,-1.0,perfect rejection + box down,THEN expect rotation toward 6276.00.,"IF price breaks 6304.00, THEN short thesis invalid.",False,session,stop,6304.0,False
1753799400,2025-07-29T10:30:00-04:00,RS,post_breakout,short,6430.75,6431.5,6408.75,29.333333333333332,perfect rejection + box down,THEN expect rotation toward 6408.75.,"IF price breaks 6431.50, THEN short thesis invalid.",False,1h,target,6408.75,False
1753799400,2025-07-29T10:30:00-04:00,RS,post_breakout,short,6430.75,6431.5,6408.75,29.333333333333332,perfect rejection + box down,THEN expect rotation toward 6408.75.,"IF price breaks 6431.50, THEN short thesis invalid.",False,2h,target,6408.75,False
1753799400,2025-07-29T10:30:00-04:00,RS,post_breakout,short,6430.75,6431.5,6408.75,29.333333333333332,perfect rejection + box down,THEN expect rotation toward 6408.75.,"IF price breaks 6431.50, THEN short thesis invalid.",False,4h,target,6408.75,False
1753799400,2025-07-29T10:30:00-04:00,RS,post_breakout,short,6430.75,6431.5,6408.75,29.333333333333332,perfect rejection + box down,THEN expect rotation toward 6408.75.,"IF price breaks 6431.50, THEN short thesis invalid.",False,session,target,6408.75,False
