session_id,day_date,session,end,action,pred_pnl,pnl_points_net,entered,outcome_code,equity_points,walk_train_start,walk_train_end,walk_test_start,walk_test_end
ES-20251118-TOUT,2025-11-18,TOUT,2025-11-18 16:55:00-05:00,breakout_long,1.1212303638458252,-10.874969040202814,1.0,0,-40.660577948165155,2025-09-01,2025-10-31,2025-11-01,2025-11-30
ES-20251126-TOUT,2025-11-26,TOUT,2025-11-26 16:55:00-05:00,breakout_short,1.0979470014572144,0.0,0.0,-1,-40.660577948165155,2025-09-01,2025-10-31,2025-11-01,2025-11-30
ES-20251106-RR,2025-11-06,RR,2025-11-06 10:25:00-05:00,mid_revert_short,1.064273476600647,0.0,0.0,-1,-40.660577948165155,2025-09-01,2025-10-31,2025-11-01,2025-11-30
ES-20251111-RR,2025-11-11,RR,2025-11-11 10:25:00-05:00,breakout_short,1.0102487802505493,-15.497621686849016,1.0,0,-56.15819963501417,2025-09-01,2025-10-31,2025-11-01,2025-11-30
ES-20251121-RR,2025-11-21,RR,2025-11-21 10:25:00-05:00,fade_low_long,0.9727249145507812,-14.497545668142266,1.0,0,-70.65574530315644,2025-09-01,2025-10-31,2025-11-01,2025-11-30
ES-20251103-TOUT,2025-11-03,TOUT,2025-11-03 16:55:00-05:00,fade_low_long,0.7985448241233826,-12.519828206235616,1.0,0,-83.17557350939205,2025-09-01,2025-10-31,2025-11-01,2025-11-30
ES-20251107-TOUT,2025-11-07,TOUT,2025-11-07 16:55:00-05:00,fade_low_long,0.7546880841255188,0.0,0.0,-1,-83.17557350939205,2025-09-01,2025-10-31,2025-11-01,2025-11-30
ES-20251125-RR,2025-11-25,RR,2025-11-25 10:25:00-05:00,fade_high_short,0.6499590873718262,-13.544053426126993,1.0,0,-96.71962693551905,2025-09-01,2025-10-31,2025-11-01,2025-11-30
ES-20251126-RR,2025-11-26,RR,2025-11-26 10:25:00-05:00,breakout_short,0.6097272634506226,0.0,0.0,-1,-96.71962693551905,2025-09-01,2025-10-31,2025-11-01,2025-11-30
ES-20251110-AR,2025-11-10,AR,2025-11-10 20:25:00-05:00,breakout_long,0.5421797037124634,0.0,0.0,-1,-96.71962693551905,2025-09-01,2025-10-31,2025-11-01,2025-11-30
ES-20251204-RR,2025-12-04,RR,2025-12-04 10:25:00-05:00,breakout_long,8.345726013183594,0.0,0.0,-1,-96.71962693551905,2025-10-01,2025-11-30,2025-12-01,2025-12-31
ES-20251201-RR,2025-12-01,RR,2025-12-01 10:25:00-05:00,breakout_long,7.149171829223633,-19.21011655388338,1.0,0,-115.92974348940243,2025-10-01,2025-11-30,2025-12-01,2025-12-31
ES-20251203-RR,2025-12-03,RR,2025-12-03 10:25:00-05:00,breakout_long,5.946591377258301,15.0,1.0,1,-100.92974348940243,2025-10-01,2025-11-30,2025-12-01,2025-12-31
ES-20251202-TOUT,2025-12-02,TOUT,2025-12-02 16:55:00-05:00,breakout_long,4.860027313232422,-4.75,1.0,1,-105.67974348940243,2025-10-01,2025-11-30,2025-12-01,2025-12-31
ES-20251202-RR,2025-12-02,RR,2025-12-02 10:25:00-05:00,breakout_long,4.585953235626221,-18.949423013896194,1.0,0,-124.62916650329862,2025-10-01,2025-11-30,2025-12-01,2025-12-31
ES-20251204-TOUT,2025-12-04,TOUT,2025-12-04 16:55:00-05:00,breakout_long,4.320028305053711,-0.5,1.0,1,-125.12916650329862,2025-10-01,2025-11-30,2025-12-01,2025-12-31
ES-20251201-TOUT,2025-12-01,TOUT,2025-12-01 16:55:00-05:00,breakout_long,3.8093628883361816,-4.5,1.0,1,-129.62916650329862,2025-10-01,2025-11-30,2025-12-01,2025-12-31
ES-20251201-AR,2025-12-01,AR,2025-12-01 20:25:00-05:00,breakout_long,3.1491401195526123,0.0,0.0,-1,-129.62916650329862,2025-10-01,2025-11-30,2025-12-01,2025-12-31
ES-20251203-TOUT,2025-12-03,TOUT,2025-12-03 16:55:00-05:00,breakout_short,2.820399045944214,-3.0,1.0,1,-132.62916650329862,2025-10-01,2025-11-30,2025-12-01,2025-12-31
ES-20251203-AR,2025-12-03,AR,2025-12-03 20:25:00-05:00,breakout_long,2.518878221511841,-0.25,1.0,1,-132.87916650329862,2025-10-01,2025-11-30,2025-12-01,2025-12-31
ES-20251204-AR,2025-12-04,AR,2025-12-04 20:25:00-05:00,breakout_long,2.3330414295196533,6.25,1.0,1,-126.62916650329862,2025-10-01,2025-11-30,2025-12-01,2025-12-31
ES-20251202-AR,2025-12-02,AR,2025-12-02 20:25:00-05:00,breakout_short,1.0673471689224243,0.0,0.0,-1,-126.62916650329862,2025-10-01,2025-11-30,2025-12-01,2025-12-31
